x,y,z,label,text_snippet
4.438344,7.957932,-1.0861291,fear,i was at the cinema with my sister and her boyfrie...
-10.080094,-0.7722554,2.0751734,sadness,i actually read it im left feeling disillusioned a...
0.41323924,5.1915936,3.407301,anger,i know that obrian can do good characterisation as...
-9.848452,-3.9417186,-1.6889082,fear,i feel the pain of this in ways that only a tortur...
14.120697,-4.147254,0.3672023,love,i feel treasured...
-7.5241494,-0.13843156,-2.226156,sadness,i was tired of feeling hurt...
-6.8829455,3.92565,3.7012951,sadness,i could compare john fullbright to a lot of people...
-7.343102,2.606148,2.186064,sadness,i seem to see the five years after the chinese pav...
11.009528,3.0915115,1.6003915,fear,i am this thing i have these feelings and i m not ...
17.941967,-4.8770337,1.062319,joy,i feel very passionate about my future career choi...
-8.319751,-3.4918346,-3.0258834,sadness,im sick of feeling crappy...
-8.701806,0.014564869,0.50179434,sadness,i feel that he has lost the game...
3.4994717,-0.14407092,1.9339592,joy,i m filled with astonishment and feel amused about...
-9.742994,-3.727973,-1.9000453,anger,i feel frustrated irritable even...
9.446238,-2.7543526,1.3693244,anger,i have a feeling im going to be seriously envious ...
8.9397955,7.1643343,0.6685011,joy,i feel and i think that should be respected...
0.3034156,6.7966805,-0.7125061,anger,i perform a submarine cartwheel before i feel a vi...
-9.474673,-1.7920777,1.718382,anger,i was for awhile and i started feeling irritated a...
-9.592103,-1.8647606,0.49017078,sadness,i have a feeling that most of you have yet to hear...
-5.73781,5.111847,2.562451,sadness,i feel like doing or not doing its mind numbingly ...
-9.2124815,-3.8889434,-3.138151,fear,i feel overwhelmed they might say my stomach hurts...
13.362304,-0.0165511,0.31203586,love,i am presenting here a few that we have managed to...
1.278231,6.60395,0.7709866,joy,i certainly get worked up about feminist and other...
-10.138013,-2.9740708,2.315215,anger,i had just eaten a particularly dreadful railway b...
8.964556,3.6425264,-1.628906,joy,i feel pleasant staying away from the former...
13.50577,5.337064,0.22067122,joy,i do feel his role is as vital as mine and i like ...
-0.7788092,6.661947,-2.7838435,love,i don t feel that longing...
15.875542,-8.160891,0.94275224,love,i feel so fond of my friends...
-7.9793186,-0.72738636,-4.4747467,anger,i tend to stop breathing when i m feeling stressed...
-9.62735,-1.7301986,-0.30106482,sadness,i dont know if its easier to have a mental illness...
-6.3099656,0.07069771,0.73576367,anger,i know i need sleep feeling dissatisfied with myse...
6.4280477,0.0033602323,-1.6677564,joy,i started feeling festive very soon right back in ...
-10.647217,-3.101972,-1.1363041,sadness,i feel ungrateful for being unhappy but i cant see...
-10.507144,-4.897049,-2.5216148,sadness,i am personally not doing well i feel lethargic wi...
3.9586654,7.1724997,0.12075986,joy,i feel about my beloved country and what i think t...
-9.869334,-2.0938017,2.4919229,fear,i never want to diminish the pain ocd has placed o...
-0.76893663,4.7230043,0.47366995,joy,i feel something i will say it rather than hold ba...
-3.1299336,2.5314782,0.37201348,surprise,i actually found myself resenting the song for mak...
13.510334,-0.6458658,0.5191981,joy,i wanted to do something different today and that ...
-10.544352,-1.6631745,-0.2912128,sadness,i wrote my last post i was feeling extremely regre...
-5.3418803,0.20467569,0.139106,love,i am feeling rather delicate due to alot of white ...
15.107354,-6.2522388,-0.1809775,joy,i have weeded out the garden so to speak and it fe...
-8.774033,-2.8633387,-1.163698,joy,i feel while im running im sure i look like im hav...
-11.099415,-2.6893923,2.638547,sadness,i started thinking about all the times that people...
16.15107,-4.9086776,1.6112266,joy,i still get excellent feedback from unlikely peopl...
-8.4507475,-1.67007,-3.1644273,sadness,i returned not feeling rejuvenated but exhausted...
12.613824,-0.13964485,-1.0542095,fear,i was able to be myself and not feel pressured to ...
15.26344,-2.776028,-1.8754065,joy,ive survived thanksgiving scouts birthday and prep...
4.4082184,7.6287265,-1.5408901,anger,first anatomy lesson...
1.8817918,3.189126,-0.61737424,anger,i laughed then bitterly again but i wasnt feeling ...
2.368547,-0.564708,-0.7565037,sadness,i really want to be proud to say i ve lost x amoun...
-9.303213,0.2591185,4.5080266,fear,watched a horror movie which involved sexual attac...
-3.895247,3.4769533,0.108026356,anger,i was feeling frustrated somewhere between season ...
-7.457725,-3.4197824,-0.16285107,sadness,i feel damn lame hahahahahha...
-10.983883,-4.3228116,3.0606954,sadness,i feel incredibly damaged by the way he behaved to...
-8.967423,-1.7625172,-2.216274,sadness,im feeling quite disillusioned about my weighins...
1.6504358,4.571674,-2.8373373,fear,i feel nervous when i think about going to austral...
-10.979648,-5.556199,1.7757549,sadness,i dont want to talk to anyone because it was such ...
-8.012988,3.924575,1.532194,surprise,i always feel a little weird writing about a guy i...
-3.5592644,1.1281629,0.7570629,joy,i always get the feeling that im actually dampenin...
-6.1389556,2.6777935,-1.2773697,sadness,im feeling awkward every time i start a photoshoot...
8.874635,3.7430944,0.8216543,surprise,i feel and i was amazed to find out where papamoka...
-5.9766703,5.7149096,2.4480941,sadness,i did feel guilty about saying no to something she...
-8.318465,-2.3176987,0.83491546,fear,i feel really damn terrified and rushed to my clas...
7.0557904,1.1894591,-0.20293234,joy,i believe even though at the time i didn t feel i ...
1.6557524,4.4095783,-0.7686009,sadness,i feel less assaulted by my inadequacies under gre...
-8.184839,5.1155205,-0.471339,fear,i feel uncertain about his motives and feel an inb...
0.8902182,1.8212159,0.12931,surprise,i cant help feeling a strange variety of relief fo...
-9.062953,0.73842466,-2.093167,fear,i feel hesitant about talking about this...
-9.24307,-0.28781977,-0.030439682,fear,i try not to complain or show them my attacks beca...
-9.579366,-3.1695213,0.5107961,sadness,i feel pretty rotten when i cant...
16.467651,-1.4782387,2.009888,joy,i have trusted mike with some deeply personal info...
-8.482917,1.2063745,-2.9160345,fear,i can feel the awkwardness and that weird kind of ...
15.92998,-1.2204247,0.8362921,love,i feel like this class has also reaffirmed the imp...
-8.988134,-4.3887935,-2.9432075,sadness,i feel lethargic and overheated all the time...
1.5062906,5.076331,-0.7802105,sadness,i also have learned that feelings cant hurt me unl...
-9.905497,-2.4737306,1.446526,sadness,i realise im sounding surprisingly like every othe...
-9.588495,-1.6514848,0.035651382,sadness,i should have been at the pub instead of which i s...
-8.017206,-3.296287,1.0902665,sadness,i wake up every morning and feel like i have been ...
-8.39512,-2.7358747,-1.5048854,sadness,i now feel almost resigned to the loss of the hope...
2.9732258,5.1703444,-2.7265642,sadness,i didnt feel discouraged or depressed though there...
-10.244622,-0.7507427,1.0809429,fear,i feel agitated thinking about his mother and her ...
-3.4675486,6.972857,4.3243566,anger,i put forward to all their social diktats make the...
-2.6507041,2.127081,2.1730046,love,i couldn t help but feel sympathetic for netflix a...
16.813457,-3.186294,0.44160974,surprise,im beginning to feel my way around the systems and...
11.77962,0.933201,1.6035393,joy,i swear he had feelings that teddy i was so convin...
14.599687,-0.16074541,0.57961756,love,im lulled into a fantasy of walking hand in hand i...
6.304269,5.345675,0.10704943,love,i know lloyd very well he lives in my street and o...
-8.37996,-0.93276894,-0.20063375,sadness,i feel like my house is constantly messy and i fee...
7.2751327,3.4216325,-2.450463,sadness,i like them cause i can take or of one if i am hav...
10.577974,5.3920403,-2.1392636,joy,im going to go do my anti dance flow now and if i ...
15.260367,2.3719654,-2.7111378,joy,im feeling sociable again i have a date on monday ...
-8.102064,1.5277675,-0.11530417,fear,i just feel more vulnerable than other people...
16.261932,-5.37733,1.8968455,joy,i feel glamorous rich enough for enriching my perf...
-6.2444267,3.7213893,2.8628392,anger,i need to be just as open with them as i am with s...
-4.928165,3.9688146,0.06288454,sadness,i learnt to never talk about feelings when ive had...
15.013407,0.06963008,0.19805479,love,im expecting good things from confessions of a wed...
-8.61541,0.22159919,2.0637295,sadness,i feel neglectful that i have to skip over all the...
7.118671,1.7614495,-0.45828083,joy,i often refer to myself as being weak im not sure ...
-9.99536,-4.4926405,-1.6135979,fear,i mean i feel i feel like the i feel the burden i ...
0.7332687,2.8121407,3.166094,anger,i like her too much to feel as if im being obnoxio...
-8.468513,0.97594255,1.859829,sadness,i feel unwelcome or uncomfortable oh except for th...
-4.397088,2.9365327,-2.4849248,fear,i feel afraid but i have learned to allow myself t...
14.442195,-6.2321,2.150331,joy,i want her to be able to trust me with everything ...
-8.62339,-0.22952586,0.42558828,sadness,i was left feeling a little disappointed since it ...
-6.3386264,3.3220036,0.61408705,fear,i realized that i was tired of feeling weird in re...
8.059546,2.2826586,0.9108053,joy,i was feeling very keen to get out of the camp sit...
-7.5358663,2.4367049,-1.462758,fear,i still feel vulnerable around him...
-7.328083,4.34063,0.9060122,anger,i brush it to the side or tuck it behind my ear on...
16.465523,-6.7936735,0.5016325,joy,i feel quite proud of myself this month as i manag...
-9.844601,-2.2061732,-3.4858656,fear,i just feel so unsure of myself and everything in ...
12.177408,-0.38566172,-3.8720498,fear,i feel more grounded and less fearful...
-0.34809726,4.7026386,-1.5198427,joy,i was feeling super pressed for time the other day...
-2.511467,-0.31050417,-1.3807864,sadness,i just don t feel i have it in me to get out of be...
16.41274,-4.2835093,-0.110364966,joy,im feeling productive and brave...
-8.658469,-4.418104,-0.8914245,sadness,i feel ashamed of my unproductive days...
-9.495459,-3.129746,2.4420896,sadness,i feel bad for the police officer...
16.47255,-5.2056036,-1.326771,joy,im feeling pretty hopeful this morning that we are...
5.7083855,-1.4436833,-5.3419523,sadness,i was driving back i was having a moment of missin...
-11.537767,-5.1609926,1.9757487,sadness,im feeling like a shitty person right now because ...
-6.844856,-0.6798774,1.2645445,sadness,i feel sooooooooper vain taking pics of myself for...
-8.594841,-0.8136905,-2.949164,sadness,i was feeling quite groggy in the days before the ...
8.650254,-0.74516976,0.43021598,joy,i totally passed this one up when it first appeare...
-9.400486,0.28117067,0.44701272,fear,i made the other day which more or less sums up ho...
-10.541181,-1.3074478,2.4261632,sadness,ive kept trav awake by being awake and that makes ...
15.706592,-0.6047857,1.1303148,joy,i get to pursue things that spark my curiosity and...
-8.909596,-3.0012524,0.025102343,anger,i feel agitated and the result is not pleasant the...
14.258689,-5.0220523,-0.071983285,joy,i am able to replace fear of people with love for ...
11.941429,2.9983504,-0.072914764,joy,i go shopping i feel like julia roberts in pretty ...
16.575232,-5.1244044,2.1854055,joy,i feel that we did a fantastic job of showcasing t...
-9.136176,0.22061427,-0.5020408,sadness,i got a bad feeling ryodan doesn t plan to leave m...
-9.68332,-1.1695124,-0.85045,sadness,i feel burdened to share it...
11.669935,0.90248764,-0.14908461,joy,i have some christmas undecorating to start but im...
10.580685,-0.7898317,-1.9881208,joy,i slough off the carapace of crud that has envelop...
-9.278522,-3.1414168,-2.1073594,fear,i am left to feel helpless to do anything...
-9.378708,-1.3484939,-1.4904311,sadness,i have never really had luck with them so im feeli...
1.0102717,2.9194613,-0.8566543,fear,i feel him frantic now humping against my hip moan...
2.1485705,2.2364495,-4.99157,sadness,i still feel a little bit listless but im coping w...
16.436735,-5.9345064,1.4915385,joy,i feel the love and i thank you for it pagetitle p...
12.079751,6.5728626,0.08031751,joy,i feel as though this class will still be useful b...
-10.086077,0.4996209,0.7212069,sadness,i realized grudgingly that a feeling of discontent...
-9.691318,-2.7496808,2.0267646,joy,i am not feeling like a very valued customer...
-9.295027,-4.3841386,2.081468,anger,i feel angry disgusted...
-8.817526,1.2729987,-0.25525013,sadness,i feel unwelcome at work sometimes and think peopl...
-0.021063745,5.4755325,0.21018557,joy,i didn t burst into tears or some other devastatin...
-9.858474,-4.8671236,1.5211481,surprise,i feel very shocked i have never expected that wou...
-7.065777,1.149719,-4.664971,surprise,i feel a strange sensation course through my limbs...
-10.142784,-5.2148294,-3.0700269,sadness,i will always wake up feeling miserable and heartb...
-7.057482,-0.81592554,-3.7397935,sadness,i still feel like i am waiting in vain for your lo...
14.590317,-0.47201937,1.4498775,joy,i feel like every day is special unique...
-4.4153905,1.5394546,-2.1157925,anger,the patient whom i expected to get well suddenly p...
9.930357,2.2691731,-1.7800709,joy,i hope to feel a bit more creative again soon and ...
